,round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer
183,50,0.35625137009403923,0.8515151515151516,0.4081563737693937,0.8218465539661899,<function elu at 0x7f1605d95158>,4,0.0,,50,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
184,50,0.4019898798429605,0.8333333333333334,0.41955216502182197,0.8166449934980494,<function elu at 0x7f1605d95158>,4,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
185,150,0.34465775137039695,0.8515151515151516,0.3276247747154511,0.8608582574772432,<function elu at 0x7f1605d95158>,1,0.0,,150,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
186,150,6.837979923372404,0.5757575757575758,7.985688407566478,0.5045513654096229,<function elu at 0x7f1605d95158>,1,0.0,,150,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
187,150,0.3293588670649969,0.8515151515151516,0.31754221992585446,0.8634590377113134,<function elu at 0x7f1605d95158>,1,0.0,,150,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
188,150,0.6862040902629043,0.5757575757575758,0.6951870674119659,0.47854356306892065,<function relu at 0x7f1605d950d0>,4,0.0,,150,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
189,150,0.3700950262560086,0.8363636428659612,0.4312398015425791,0.8114434408195927,<function relu at 0x7f1605d950d0>,3,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
190,150,0.35184213344036835,0.8636363636363636,0.3513851735864714,0.8439531859557867,<function elu at 0x7f1605d95158>,2,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
191,50,0.33706886999760616,0.8454545454545455,0.3762444520250486,0.8270481144343304,<function elu at 0x7f1605d95158>,4,0.0,,50,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
192,150,0.3294903542169116,0.8515151571143758,0.3572248577785779,0.8361508530432599,<function relu at 0x7f1605d950d0>,3,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
193,150,0.34955857749171104,0.8424242424242424,0.5159355059802502,0.8101430429128739,<function elu at 0x7f1605d95158>,1,0.0,,150,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
194,50,0.43243003411896913,0.803030303030303,0.44212491131905374,0.8049414824447334,<function relu at 0x7f1605d950d0>,1,0.0,,50,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
195,150,0.6918801430499915,0.5757575757575758,0.6945788835518072,0.5019505851755527,<function relu at 0x7f1605d950d0>,1,0.0,,150,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
196,50,0.6916662339008216,0.5757575757575758,0.6933355239184842,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,50,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
197,100,0.3886335141731031,0.8515151515151516,0.46630801471684163,0.8010403120936281,<function elu at 0x7f1605d95158>,1,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
198,50,0.36981932554212327,0.8454545454545455,0.46589819876897165,0.8023407022106632,<function elu at 0x7f1605d95158>,1,0.0,,50,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
199,100,0.316885840108223,0.8515151515151516,0.36886693150899885,0.8491547464239272,<function relu at 0x7f1605d950d0>,2,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
200,100,6.837979877917853,0.5757575757575758,7.985688364913724,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
201,150,9.178949172930286,0.4242424339056015,8.043752298708549,0.4954486450541314,<function elu at 0x7f1605d95158>,3,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
202,150,0.6913139175284992,0.5757575861432336,0.6935266808198549,0.4720416233738005,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
203,150,6.837979901554215,0.5757575757575758,7.985688384289529,0.5045513654096229,<function elu at 0x7f1605d95158>,2,0.0,,150,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
204,50,9.178948918255895,0.42424242424242425,8.04375209935465,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,50,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
205,100,0.6917819471070261,0.5757575757575758,0.6931763743238114,0.5045513654096229,<function relu at 0x7f1605d950d0>,2,0.0,,100,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
206,50,9.178948918255895,0.42424242424242425,8.043752153146198,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,50,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
207,150,0.3172097913243554,0.8727272727272727,0.3658108747284496,0.8296488946684005,<function relu at 0x7f1605d950d0>,4,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
208,100,0.691927226745721,0.5757575757575758,0.693648711447598,0.5045513654096229,<function relu at 0x7f1605d950d0>,2,0.0,,100,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
209,150,0.33754743220792577,0.8393939393939394,0.33416400273222724,0.8361508452535761,<function elu at 0x7f1605d95158>,2,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
210,100,0.6859877759760077,0.5757575757575758,0.6941167730813839,0.517555266579974,<function elu at 0x7f1605d95158>,1,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
211,100,0.3673788242437171,0.8454545454545455,0.3571780409657255,0.8322496749024707,<function elu at 0x7f1605d95158>,2,0.0,,100,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
212,100,0.30406476769928825,0.8636363636363636,0.3904080497725161,0.8257477243172952,<function elu at 0x7f1605d95158>,1,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
213,50,0.38164108744399117,0.8242424314672296,0.45102642997324244,0.8114434414784217,<function relu at 0x7f1605d950d0>,3,0.0,,50,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
214,150,0.31444231065794487,0.8575757644393227,0.32795707166166305,0.8491547528571983,<function elu at 0x7f1605d95158>,3,0.0,,150,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
215,100,6.837979877917853,0.5757575757575758,7.985688365954036,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,100,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
216,100,0.48945555845775796,0.8333333333333334,0.41130968601185364,0.8205461638491548,<function elu at 0x7f1605d95158>,1,0.0,,100,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
217,50,0.6934219909436775,0.42424242424242425,0.6936914096108029,0.4980494148244473,<function relu at 0x7f1605d950d0>,2,0.0,,50,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
218,50,0.36169815171848646,0.8393939393939394,0.45221533569154876,0.7984395318595578,<function elu at 0x7f1605d95158>,4,0.0,,50,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
219,100,9.178948918255895,0.42424242424242425,8.04375212663792,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
220,100,0.3273018624397743,0.8696969696969697,0.36326493367267415,0.8257477243172952,<function elu at 0x7f1605d95158>,1,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
221,100,0.6919682817025619,0.5757575861432336,0.6931681950783699,0.5045513760283957,<function relu at 0x7f1605d950d0>,3,0.0,,100,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
222,150,9.178948802659008,0.42424242424242425,8.04375200773867,0.49544863459037713,<function relu at 0x7f1605d950d0>,2,0.0,,150,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
223,50,9.178948918255895,0.42424242424242425,8.043752095479185,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,50,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
224,150,0.3361854323835084,0.8454545454545455,0.381065869265477,0.8400520156046815,<function relu at 0x7f1605d950d0>,4,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
225,150,0.34039332433180375,0.8515151581980965,0.42730264943601715,0.8140442214412094,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
226,50,0.6918872925368222,0.5757575861432336,0.6935705274382246,0.49544864664307187,<function relu at 0x7f1605d950d0>,3,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
227,100,0.39492985194718294,0.833333340829069,0.3874802781572936,0.8179453921411065,<function relu at 0x7f1605d950d0>,3,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
228,150,0.3232466324444183,0.8636363701386885,0.32921125162641124,0.8517555335175696,<function elu at 0x7f1605d95158>,3,0.0,,150,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
229,150,0.3541513114391516,0.8272727272727273,0.3427506159061217,0.8439531859557867,<function elu at 0x7f1605d95158>,2,0.0,,150,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
230,100,0.3201809549213839,0.8636363636363636,0.36179323055795354,0.8322496749024707,<function elu at 0x7f1605d95158>,2,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
231,50,0.3742137992020809,0.8363636363636363,0.457567207563683,0.8075422626788037,<function relu at 0x7f1605d950d0>,4,0.0,,50,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
232,100,0.3675447103652087,0.8424242424242424,0.44550829648642143,0.811443433029909,<function relu at 0x7f1605d950d0>,4,0.0,,100,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
233,100,0.3661001884576046,0.8333333333333334,0.4361607792202301,0.8205461638491548,<function relu at 0x7f1605d950d0>,4,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
234,150,9.178949172930286,0.4242424339056015,8.043752291577693,0.4954486460617522,<function elu at 0x7f1605d95158>,3,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
235,150,9.178949172930286,0.4242424339056015,8.043752303359105,0.4954486448216035,<function relu at 0x7f1605d950d0>,3,0.0,,150,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
236,100,0.3442920112813061,0.8606060667471452,0.36772592796039405,0.8257477322619975,<function elu at 0x7f1605d95158>,3,0.0,,100,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
237,150,0.35020932372320784,0.8454545516859401,0.42293988488934287,0.8166450009389413,<function relu at 0x7f1605d950d0>,3,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
238,150,0.34745970442044466,0.8515151576562361,0.33930404894359734,0.8478543632827282,<function elu at 0x7f1605d95158>,3,0.0,,150,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
239,100,0.6929414091688214,0.5757575757575758,0.694604258465984,0.4928478543563069,<function relu at 0x7f1605d950d0>,1,0.0,,100,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
240,150,0.34208912276521775,0.8333333333333334,0.33462716860851693,0.8322496749024707,<function elu at 0x7f1605d95158>,4,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
241,50,0.3547660974178915,0.8333333333333334,0.42398139673425733,0.8049414824447334,<function elu at 0x7f1605d95158>,1,0.0,,50,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
242,150,0.3155357782644304,0.8606060606060606,0.3587435619022806,0.8387516254876463,<function elu at 0x7f1605d95158>,4,0.0,,150,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
243,150,0.32502796494147995,0.8727272727272727,0.3600823845864505,0.834850455136541,<function elu at 0x7f1605d95158>,4,0.0,,150,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
244,100,0.3606375186280771,0.8515151515151516,0.4211151901492062,0.812743823146944,<function relu at 0x7f1605d950d0>,2,0.0,,100,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
245,50,0.3706871843925028,0.8363636363636363,0.43800872348182956,0.8049414824447334,<function relu at 0x7f1605d950d0>,2,0.0,,50,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
246,100,9.178948918255895,0.42424242424242425,8.043752090053534,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,brick,
247,150,0.2897454009566459,0.8727272727272727,0.32947921155715393,0.8478543563068921,<function elu at 0x7f1605d95158>,1,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
248,50,0.4106002385869171,0.8424242424242424,0.44347920676182245,0.7997399219765929,<function relu at 0x7f1605d950d0>,2,0.0,,50,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
249,100,0.3670283552823645,0.8515151515151516,0.4534976215868394,0.8023407022106632,<function elu at 0x7f1605d95158>,2,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
250,100,0.3401726065324152,0.8484848484848485,0.3498074083227671,0.8296488946684005,<function elu at 0x7f1605d95158>,1,0.0,,100,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,brick,
251,150,0.34941985946938847,0.8636363636363636,0.4271094526066743,0.811443433029909,<function relu at 0x7f1605d950d0>,2,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
252,150,0.6915259993437565,0.5757575757575758,0.6938817954497467,0.494148244473342,<function relu at 0x7f1605d950d0>,1,0.0,,150,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
253,50,0.5070366810217048,0.7909090909090909,0.46499648962475076,0.7893368010403121,<function elu at 0x7f1605d95158>,1,0.0,,50,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
254,100,0.3321898888917393,0.8545454545454545,0.3599466181867695,0.8517555266579974,<function elu at 0x7f1605d95158>,1,0.0,,100,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
255,50,0.6931143170053309,0.5757575861432336,0.6936593888174883,0.46814045410782523,<function relu at 0x7f1605d950d0>,3,0.0,,50,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
256,150,0.3568747396124529,0.8303030303030303,0.3552535713149498,0.8374512353706112,<function elu at 0x7f1605d95158>,1,0.0,,150,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
257,50,0.339417151796674,0.8454545454545455,0.4436407226646889,0.8023407022106632,<function elu at 0x7f1605d95158>,1,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
258,50,0.33513174751265484,0.8303030374375256,0.4301757472754221,0.8075422708947885,<function relu at 0x7f1605d950d0>,3,0.0,,50,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
259,50,9.178948828668307,0.42424242424242425,8.043752037347218,0.49544863459037713,<function elu at 0x7f1605d95158>,1,0.0,,50,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
260,150,0.6917892546364756,0.5757575757575758,0.693442198095458,0.5045513654096229,<function relu at 0x7f1605d950d0>,4,0.0,,150,8,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
261,100,0.6952001615004106,0.42424242424242425,0.6936516113027019,0.5032509752925878,<function relu at 0x7f1605d950d0>,2,0.0,,100,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
262,100,0.3443928118117831,0.8484848548065532,0.41719106234663367,0.811443441013366,<function relu at 0x7f1605d950d0>,3,0.0,,100,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
263,50,0.3698290339925072,0.8484848545356231,0.4305066929631158,0.803641100776211,<function elu at 0x7f1605d95158>,3,0.0,,50,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
264,100,0.3062491808779393,0.8484848484848485,0.37383402120449155,0.8309492847854356,<function elu at 0x7f1605d95158>,2,0.0,,100,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
265,50,0.3655580715473854,0.8575757575757575,0.4603452100585032,0.7984395318595578,<function relu at 0x7f1605d950d0>,2,0.0,,50,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
266,50,0.3309743590271947,0.8484848556193438,0.3826625417113808,0.8114434415946856,<function elu at 0x7f1605d95158>,3,0.0,,50,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,brick,
267,100,0.36175174351894496,0.8363636363636363,0.43084821515560384,0.8049414824447334,<function relu at 0x7f1605d950d0>,2,0.0,,100,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
268,150,0.3440974335863509,0.8515151590108871,0.32664194419700726,0.8569570937919369,<function elu at 0x7f1605d95158>,3,0.0,,150,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
269,50,0.6890520112081008,0.5757575861432336,0.6933191872077118,0.5175552772375015,<function relu at 0x7f1605d950d0>,3,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
270,100,0.6925045652823014,0.5757575757575758,0.6935027281236587,0.49934980494148246,<function relu at 0x7f1605d950d0>,2,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
271,150,0.3450070111089383,0.8424242424242424,0.36560505131639803,0.8426527958387516,<function elu at 0x7f1605d95158>,1,0.0,,150,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
272,50,0.35861808163198555,0.8424242424242424,0.41101326568897506,0.823146944083225,<function elu at 0x7f1605d95158>,2,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
273,150,0.3384569398099274,0.8333333333333334,0.32953869915407324,0.8452535760728218,<function relu at 0x7f1605d950d0>,4,0.0,,150,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
274,100,0.6918390104264924,0.5757575757575758,0.6932246540085703,0.5045513654096229,<function relu at 0x7f1605d950d0>,1,0.0,,100,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,funnel,
275,100,0.3311718009247918,0.8393939393939394,0.38951754102748953,0.8257477243172952,<function relu at 0x7f1605d950d0>,1,0.0,,100,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
276,150,9.178948802659008,0.42424242424242425,8.043752008358743,0.49544863459037713,<function relu at 0x7f1605d950d0>,2,0.0,,150,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
277,50,0.4105310743529461,0.7848484848484848,0.432926726560993,0.8023407022106632,<function elu at 0x7f1605d95158>,1,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
278,150,0.3424988359506063,0.8545454545454545,0.32857750190023566,0.8530559167750326,<function elu at 0x7f1605d95158>,2,0.0,,150,32,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
