0,0,0.066,0.115,0.14,0,0.016,0.07,0,0.181,0.033,0,0.082,0.053,0.16,0.008,0,0.074,0,167,0.036,0.06,0.0
42.06,43.24,0.085,0.151,0.107,0,0.004,0.074,0,0.18,0.026,0,0.07,0.037,0.162,0.007,0,0.099,0,180,0.067,0.039,0.0
33.0,68.0,0.077,0.099,0.121,0,0.033,0.066,0,0.198,0.033,0,0.044,0.121,0.165,0,0,0.044,0,68,0.044,0.015,0.0
32.0,60.0,0.055,0.185,0.062,0,0.007,0.068,0,0.205,0.048,0,0.062,0.048,0.178,0.014,0,0.068,0,91,0.011,0.022,0.0
46.06,49.38,0.11,0.16,0.097,0,0.013,0.072,0,0.232,0.046,0,0.03,0.068,0.101,0.021,0,0.051,0,162,0.025,0.062,0.0
42.28,40.67,0.046,0.162,0.092,0,0.017,0.121,0,0.208,0.006,0,0.075,0.087,0.11,0.012,0,0.064,0,105,0.048,0.029,0.0
43.0,34.0,0.086,0.125,0.072,0,0.02,0.086,0,0.151,0.046,0,0.026,0.145,0.197,0,0,0.046,0,109,0.028,0.009,0.0
0,0,0.062,0.154,0.089,0,0.012,0.086,0,0.182,0.031,0,0.037,0.086,0.2,0.003,0,0.058,0,221,0.041,0.041,0.0
31.0,80.0,0.065,0.142,0.136,0,0.03,0.077,0,0.16,0.065,0,0.041,0.077,0.166,0.012,0,0.03,0,119,0.017,0.017,0.0
0,0,0.072,0.122,0.114,0,0.02,0.079,0,0.155,0.059,0,0.059,0.035,0.209,0.021,0,0.055,0,461,0.056,0.046,0.0
42.41,42.18,0.038,0.126,0.101,0,0.038,0.107,0,0.201,0.063,0,0.044,0.044,0.145,0.019,0,0.075,0,107,0.028,0.028,0.0
39.19,51.19,0.044,0.133,0.11,0,0.033,0.077,0,0.17,0.039,0,0.065,0.046,0.165,0.02,0,0.099,0,703,0.047,0.028,0.0
0,0,0.089,0.098,0.106,0,0,0.114,0,0.195,0.041,0,0.057,0.057,0.154,0,0,0.089,0,78,0.013,0.026,0.0
44.87,43.27,0.054,0.135,0.108,0,0.007,0.095,0,0.169,0.054,0,0.054,0.081,0.182,0,0,0.061,0,101,0.02,0.069,0.0
42.46,36.31,0.07,0.14,0.128,0,0.023,0.105,0,0.174,0.047,0,0.012,0.093,0.151,0,0,0.058,0,58,0.017,0.017,0.0
37.0,38.0,0.06,0.138,0.086,0,0.009,0.069,0,0.147,0.06,0,0.043,0.112,0.181,0.017,0,0.078,0,84,0.06,0.024,0.0
0,0,0.12,0.157,0.048,0,0.012,0.084,0,0.229,0.024,0,0.048,0.06,0.133,0.012,0,0.072,0,53,0.0,0.019,0.0
39.17,46.83,0.074,0.177,0.094,0,0.01,0.079,0,0.217,0.039,0,0.044,0.059,0.123,0.01,0,0.074,0,133,0.045,0.03,0.0
32.0,64.0,0.083,0.215,0.083,0,0.025,0.083,0,0.256,0.025,0,0.008,0.041,0.124,0.017,0,0.041,0,76,0.013,0.053,0.0
38.33,36.83,0.076,0.174,0.128,0,0.012,0.07,0,0.215,0.012,0,0.017,0.087,0.134,0.023,0,0.052,0,120,0.017,0.025,0.0
48.5,45.08,0.046,0.262,0.038,0,0.015,0.062,0,0.292,0.031,0,0.015,0.062,0.138,0.008,0,0.031,0,86,0.0,0.07,0.0
0,0,0.1,0.19,0.067,0,0.029,0.057,0,0.239,0.024,0,0.029,0.082,0.125,0.004,0,0.053,0,338,0.047,0.044,0.0
39.0,57.33,0.067,0.174,0.084,0,0.006,0.067,0,0.146,0.079,0,0.056,0.124,0.14,0.006,0,0.051,0,118,0.059,0.017,0.0
38.0,45.0,0.085,0.197,0.09,0,0.016,0.069,0,0.218,0.005,0,0.027,0.096,0.106,0.027,0,0.064,0,120,0.05,0.042,0.0
43.82,43.09,0.121,0.176,0.055,0,0.005,0.044,0,0.231,0.099,0,0.027,0.077,0.126,0,0,0.038,0,131,0.023,0.015,0.0
0,0,0.103,0.168,0.065,0,0,0.084,0,0.131,0.028,0,0.009,0.15,0.215,0.009,0,0.037,0,74,0.014,0.027,0.0
0,0,0.031,0.221,0.123,0,0.021,0.041,0,0.195,0.051,0,0.051,0.077,0.123,0.005,0,0.062,0,126,0.032,0.024,0.0
42.44,36.62,0.058,0.148,0.135,0,0.026,0.071,0,0.239,0.071,0,0.013,0.065,0.116,0.006,0,0.052,0,100,0.03,0.02,0.0
0,0,0.087,0.166,0.061,0,0.07,0.061,0,0.227,0.039,0,0.031,0.074,0.135,0,0,0.048,0,155,0.019,0.052,0.0
40.0,43.57,0.076,0.179,0.089,0,0.009,0.071,0,0.219,0.031,0,0.049,0.094,0.103,0.022,0,0.058,0,138,0.051,0.043,0.0
0,0,0.115,0.115,0.069,0,0.017,0.046,0,0.178,0.017,0,0.034,0.184,0.167,0.006,0,0.052,0,123,0.057,0.024,0.0
0,0,0.12,0.149,0.091,0,0.011,0.057,0,0.223,0.057,0,0.023,0.097,0.137,0.011,0,0.023,0,121,0.033,0.033,0.0
0,0,0.062,0.199,0.081,0,0.012,0.093,0,0.224,0.031,0,0.019,0.075,0.149,0,0,0.056,0,104,0.01,0.087,0.0
38.7,37.4,0.084,0.195,0.075,0,0.013,0.084,0,0.212,0.031,0,0.018,0.084,0.15,0.004,0,0.049,0,149,0.02,0.027,0.0
40.35,38.12,0.084,0.195,0.075,0,0.013,0.084,0,0.212,0.031,0,0.018,0.084,0.15,0.004,0,0.049,0,149,0.02,0.027,0.0
48.64,44.0,0.046,0.262,0.038,0,0.015,0.062,0,0.292,0.031,0,0.015,0.062,0.138,0.008,0,0.031,0,86,0.0,0.07,0.0
44.0,47.0,0.087,0.174,0.07,0,0.022,0.057,0,0.191,0.043,0,0.043,0.109,0.143,0.004,0,0.057,0,159,0.05,0.019,0.0
39.8,39.8,0.085,0.197,0.09,0,0.016,0.069,0,0.218,0.005,0,0.027,0.096,0.106,0.027,0,0.064,0,120,0.05,0.042,0.0
46.0,48.0,0.077,0.158,0.1,0,0.01,0.077,0,0.235,0.048,0,0.029,0.052,0.145,0.023,0,0.045,0,205,0.029,0.039,0.0
31.78,60.44,0.047,0.165,0.118,0,0.024,0.094,0,0.259,0,0,0.024,0.059,0.129,0.012,0,0.071,0,55,0.018,0.073,0.0
0,0,0.078,0.159,0.069,0,0.026,0.086,0,0.233,0.052,0,0.043,0.078,0.112,0,0,0.065,0,155,0.052,0.045,0.0
41.5,35.62,0.082,0.168,0.068,0,0.009,0.036,0,0.155,0.014,0,0.064,0.168,0.15,0.005,0,0.082,0,156,0.071,0.032,0.0
0,0,0.086,0.2,0.071,0,0.014,0.043,0,0.2,0.064,0,0.021,0.107,0.129,0.014,0,0.05,0,94,0.053,0.032,0.0
39.22,44.94,0.081,0.166,0.065,0,0.037,0.087,0,0.202,0.048,0,0.042,0.07,0.143,0.006,0,0.053,0,231,0.039,0.039,0.0
0,0,0.088,0.148,0.088,0,0.016,0.072,0,0.186,0.053,0,0.044,0.116,0.128,0.005,0,0.056,0,291,0.041,0.021,0.0
40.61,30.94,0.046,0.25,0.102,0,0.009,0.093,0,0.287,0.009,0,0.009,0.037,0.111,0,0,0.046,0,66,0.136,0.152,0.0
0,0,0.12,0.141,0.098,0,0.022,0.065,0,0.174,0.06,0,0.043,0.087,0.12,0.016,0,0.054,0,123,0.008,0.065,0.0
0,0,0.068,0.137,0.034,0,0.021,0.062,0,0.205,0.027,0,0.027,0.171,0.192,0,0,0.055,0,110,0.009,0.018,0.0
0,0,0.039,0.238,0.083,0,0.011,0.033,0,0.21,0.083,0,0.028,0.122,0.116,0,0,0.039,0,126,0.016,0.032,0.0
0,0,0.067,0.2,0.052,0,0.022,0.03,0,0.207,0.104,0,0.015,0.096,0.148,0,0,0.059,0,96,0.021,0.073,0.0
43.93,38.0,0.104,0.159,0.099,0,0.022,0.088,0,0.236,0.022,0,0.022,0.088,0.082,0.005,0,0.071,0,119,0.059,0.034,0.0
37.6,42.1,0.095,0.164,0.099,0,0.03,0.086,0,0.159,0.047,0,0.052,0.082,0.129,0,0,0.056,0,145,0.083,0.034,0.0
38.91,39.91,0.06,0.158,0.037,0,0.019,0.051,0,0.121,0.028,0,0.014,0.293,0.172,0,0,0.047,0,155,0.019,0.019,0.0
39.87,39.6,0.079,0.178,0.103,0,0.012,0.043,0,0.206,0.043,0,0.032,0.067,0.17,0.008,0,0.059,0,174,0.017,0.069,0.0
34.56,48.44,0.112,0.185,0.086,0,0.017,0.056,0,0.241,0.026,0,0.009,0.116,0.121,0.004,0,0.026,0,154,0.013,0.039,0.0
46.94,45.31,0.099,0.185,0.09,0,0.022,0.056,0,0.238,0.034,0,0.037,0.046,0.13,0.006,0,0.059,0,224,0.031,0.031,0.0
39.25,44.0,0.068,0.171,0.088,0,0.01,0.059,0,0.21,0.059,0,0.049,0.117,0.117,0,0,0.054,0,138,0.065,0.029,0.0
46.0,37.0,0.11,0.16,0.105,0,0.03,0.08,0,0.18,0.05,0,0.03,0.1,0.11,0.005,0,0.04,0,131,0.038,0.061,0.0
0,0,0.031,0.102,0.087,0,0.024,0.094,0,0.189,0.024,0,0.055,0.094,0.181,0.016,0,0.102,0,88,0.08,0.023,0.0
0,0,0.043,0.186,0.065,0,0.026,0.043,0,0.225,0.091,0,0.026,0.108,0.121,0,0,0.065,0,162,0.025,0.037,0.0
38.5,41.94,0.088,0.138,0.075,0,0.029,0.067,0,0.205,0.042,0,0.029,0.117,0.142,0.004,0,0.063,0,167,0.03,0.048,0.0
0,0,0.095,0.225,0.036,0,0.03,0.053,0,0.225,0.036,0,0.03,0.124,0.124,0,0,0.024,0,109,0.101,0.009,0.0
36.4,49.0,0.07,0.174,0.061,0,0.026,0.07,0,0.183,0.026,0,0.026,0.165,0.113,0,0,0.087,0,82,0.073,0.073,0.0
39.8,42.53,0.069,0.146,0.118,0,0.016,0.061,0,0.154,0.024,0,0.102,0.073,0.13,0.004,0,0.102,0,152,0.039,0.053,0.0
0,0,0.105,0.18,0.035,0,0.02,0.04,0,0.225,0.05,0,0.015,0.12,0.155,0,0,0.055,0,143,0.084,0.021,0.0
43.0,65.0,0.1,0.15,0.08,0,0.017,0.067,0,0.187,0.047,0,0.027,0.107,0.147,0.007,0,0.067,0,197,0.061,0.066,0.0
0,0,0.101,0.206,0.051,0,0.016,0.054,0,0.206,0.066,0,0.039,0.082,0.132,0,0,0.047,0,167,0.048,0.054,0.0
0,0,0.103,0.131,0.103,0,0.014,0.062,0,0.172,0.048,0,0.028,0.083,0.186,0,0,0.069,0,110,0.055,0.045,0.0
38.5,41.25,0.058,0.186,0.053,0,0.009,0.093,0,0.235,0.062,0,0.031,0.075,0.115,0.004,0,0.08,0,148,0.054,0.054,0.0
33.24,57.53,0.094,0.18,0.12,0,0.022,0.034,0,0.202,0.037,0,0.037,0.079,0.139,0.004,0,0.052,0,185,0.049,0.059,0.0
0,0,0.113,0.14,0.077,0,0.03,0.059,0,0.224,0.043,0,0.033,0.066,0.163,0.005,0,0.048,0,410,0.032,0.039,0.0
